#OTUID	taxonomy	USEARCH	SINTAX	UTAX
387	FJ473371;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Naganishia,s:Naganishia cerealis	FJ473371;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Naganishia,s:Naganishia cerealis (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Naganishia,s:Naganishia cerealis	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
389	SINTAX;k:Fungi	AB511968;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium cupreum (70.6)	k:Fungi	k:Fungi
390	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	LC015697;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales (96.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes
394	AF210671;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stephanonectria,s:Stephanonectria keithii	AF210671;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stephanonectria,s:Stephanonectria keithii (99.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stephanonectria,s:Stephanonectria keithii	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
395	AB746927;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae	AB746927;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae (97.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota
396	SINTAX;k:Fungi	AF181712;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria (82.3)	k:Fungi	k:Fungi
397	KJ817322;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	KJ817322;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi,p:Ascomycota,c:Sordariomycetes
398	KT269686;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KT269686;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (99.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
401	SINTAX;k:Fungi,p:Ascomycota	KP335523;tax=k:Fungi (71.4)	k:Fungi,p:Ascomycota	k:Fungi
402	SINTAX;k:Protista	HQ436088;tax=k:Protista (79.2)	k:Protista	*
404	JF274487;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	JF274487;tax=k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae (98.3)	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae
405	EU480243;k:Fungi	EU480243;tax=k:Fungi (97.2)	k:Fungi	k:Fungi
407	FJ160947;k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus crystallinus	FJ160947;tax=k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus crystallinus (100.0)	k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus crystallinus	k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus
409	DQ206984;k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma	DQ206984;tax=k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma (97.6)	k:Fungi	k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma
410	UTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes	DQ068349;tax=k:Fungi (100.0)	k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes
411	SINTAX;k:Fungi	* (*)	k:Fungi	*
412	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
414	SINTAX;k:Fungi	KR093900;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (82.6)	k:Fungi	k:Fungi
417	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (93.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
418	SINTAX;k:Fungi	AB511968;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium cupreum (71.0)	k:Fungi	k:Fungi
419	SINTAX;k:Fungi	KP898020;tax=k:Fungi (81.0)	k:Fungi	k:Fungi
420	AB236921;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia cibodasensis	AB236921;tax=k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia cibodasensis (98.2)	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia cibodasensis	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae
421	SINTAX;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	AJ271628;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus (96.6)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	k:Fungi,p:Ascomycota,c:Pezizomycetes
422	SINTAX;k:Fungi	KP898020;tax=k:Fungi (79.5)	k:Fungi	k:Fungi
428	AY188379;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Tremella	AY188379;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Tremella (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Tremella	k:Fungi,p:Basidiomycota,c:Tremellomycetes
429	SINTAX;k:Plantae	KF800640;tax=k:Plantae (81.7)	k:Plantae	*
431	SINTAX;k:Plantae	KF800241;tax=k:Plantae (89.2)	k:Plantae	k:Plantae
432	JF907824;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe bulbifera	JF907824;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe bulbifera (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe bulbifera	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe
433	SINTAX;k:Fungi	KJ574217;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Plenodomus,s:Plenodomus biglobosus (87.8)	k:Fungi	k:Fungi
434	GQ153239;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta	GQ153239;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta	k:Fungi,p:Ascomycota
436	UTAX;k:Fungi,p:Ascomycota	KP897396;tax=k:Fungi (99.7)	k:Fungi	k:Fungi,p:Ascomycota
437	UTAX;*	* (*)		*
439	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	EF197081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata (96.2)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
440	FR682233;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur	FR682233;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur (98.3)	k:Fungi	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales
443	SINTAX;k:Plantae	KF800640;tax=k:Plantae (78.2)	k:Plantae	k:Plantae
445	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	EF197081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata (96.2)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
449	UTAX;k:Fungi,p:Ascomycota	KP897815;tax=k:Fungi (91.1)	k:Fungi	k:Fungi,p:Ascomycota
453	LC014563;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Keissleriella	LC014563;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Keissleriella (99.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Keissleriella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
455	SINTAX;k:Fungi	* (*)	k:Fungi	*
457	SINTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes	GU187843;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae (82.3)	k:Fungi,p:Ascomycota,c:Eurotiomycetes	k:Fungi,p:Ascomycota
458	KF871452;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	KF871452;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia
461	SINTAX;k:Fungi	KP897633;tax=k:Fungi (95.5)	k:Fungi	*
462	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	EU686142;tax=k:Fungi (99.6)	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales
463	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (83.7)	k:Fungi,p:Ascomycota	k:Fungi
465	AJ608974;k:Fungi,p:Ascomycota,c:Dothideomycetes	AJ608974;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (98.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
467	SINTAX;k:Plantae	KF800192;tax=k:Plantae (88.2)	k:Plantae	k:Plantae
471	UTAX;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	KT758125;tax=k:Fungi (99.2)	k:Fungi	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
472	SINTAX;k:Plantae	KF800310;tax=k:Plantae (70.6)	k:Plantae	*
475	EF394860;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia eucalypti	EF394860;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia eucalypti (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae
477	KT269133;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta	KT269133;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta (97.6)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes
479	UTAX;k:Fungi,p:Ascomycota	DQ901003;tax=k:Fungi (93.2)	k:Fungi	k:Fungi,p:Ascomycota
481	SINTAX;k:Fungi	AB511968;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium cupreum (72.1)	k:Fungi	k:Fungi
483	UTAX;k:Fungi,p:Ascomycota	KX777123;tax=k:Fungi (99.6)	k:Fungi	k:Fungi,p:Ascomycota
485	SINTAX;k:Fungi,p:Ascomycota	FN397428;tax=k:Fungi (82.1)	k:Fungi,p:Ascomycota	k:Fungi
490	AF444527;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Leucosporidiella,s:Leucosporidiella muscorum	AF444527;tax=k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Leucosporidiella,s:Leucosporidiella muscorum (100.0)	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Leucosporidiella,s:Leucosporidiella muscorum	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae
491	KC989090;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria pontiformis	KC989090;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria pontiformis (99.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
493	AY443469;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium atrosanguineum	AY443469;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium atrosanguineum (99.7)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium
494	SINTAX;k:Fungi	* (*)	k:Fungi	*
496	SINTAX;k:Fungi	KP898020;tax=k:Fungi (81.3)	k:Fungi	k:Fungi
497	DQ491504;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus crenulatus	DQ491504;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus crenulatus (100.0)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus crenulatus	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus
498	LN714011;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	LN714011;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
499	SINTAX;k:Fungi	* (*)	k:Fungi	*
501	JF449479;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales	JF449479;tax=k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales (99.3)	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales
506	SINTAX;k:Fungi	* (*)	k:Fungi	*
507	UTAX;*	* (*)		*
508	EU002887;k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Anthracoideaceae,g:Farysia,s:Farysia acheniorum	EU002887;tax=k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Anthracoideaceae,g:Farysia,s:Farysia acheniorum (100.0)	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Anthracoideaceae,g:Farysia,s:Farysia acheniorum	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Anthracoideaceae,g:Farysia,s:Farysia acheniorum
509	FJ515771;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium lecanii	FJ515771;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium lecanii (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium lecanii	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae
511	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	HQ608029;tax=k:Fungi,p:Ascomycota (93.5)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes
512	SINTAX;k:Fungi	EU479972;tax=k:Fungi (93.4)	k:Fungi	k:Fungi
513	SINTAX;k:Fungi	KU581223;tax=k:Fungi (93.2)	k:Fungi	k:Fungi
514	AB469880;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Monographella,s:Monographella cucumerina	AB469880;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Monographella,s:Monographella cucumerina (99.3)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes
515	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (93.4)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
516	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	EU689502;tax=k:Fungi (99.7)	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
517	GQ922566;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Bjerkandera	GQ922566;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Bjerkandera (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Bjerkandera	k:Fungi,p:Basidiomycota,c:Agaricomycetes
518	KC343067;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe endophytica	KC343067;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe endophytica (99.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes
519	HQ637314;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia pilosella	HQ637314;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia pilosella (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia pilosella	k:Fungi,p:Ascomycota,c:Dothideomycetes
521	SINTAX;k:Fungi	JX042835;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora (95.8)	k:Fungi	k:Fungi
522	SINTAX;k:Fungi	* (*)	k:Fungi	*
523	GU055682;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	GU055682;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes
526	SINTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes	KM246197;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus dimennae (92.9)	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi,p:Basidiomycota,c:Tremellomycetes
527	SINTAX;k:Fungi	FJ172238;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria (88.3)	k:Fungi	k:Fungi
529	DQ463346;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus,s:Cyathus hookeri	DQ463346;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus,s:Cyathus hookeri (99.7)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus,s:Cyathus hookeri	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus
531	UTAX;k:Fungi,p:Ascomycota	KX776914;tax=k:Fungi (99.2)	k:Fungi	k:Fungi,p:Ascomycota
537	KC865289;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus tephrensis	KC865289;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus tephrensis (99.7)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
538	SINTAX;k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus umbonatus	FJ160956;tax=k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus umbonatus (79.7)	k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus umbonatus	k:Fungi,p:Zygomycota
539	No Hit	KF800560;tax=k:Plantae (89.0)		*
540	HQ847051;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis ochraceolanata	HQ847051;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis ochraceolanata (99.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae
541	DQ667165;k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa malvinella	DQ667165;tax=k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa malvinella (97.6)	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa malvinella	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales
542	SINTAX;k:Fungi	JX135056;tax=k:Fungi (91.5)	k:Fungi	k:Fungi
544	KJ842594;k:Fungi	KJ842594;tax=k:Fungi (98.6)	k:Fungi	k:Fungi
547	GU183110;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium cristatum	GU183110;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium cristatum (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium	k:Fungi,p:Ascomycota,c:Sordariomycetes
548	SINTAX;k:Fungi	* (*)	k:Fungi	*
550	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KT219183;tax=k:Fungi (98.5)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes
552	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae	KP698364;tax=k:Fungi,p:Ascomycota (100.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae
554	SINTAX;k:Fungi	KJ574217;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Plenodomus,s:Plenodomus biglobosus (91.1)	k:Fungi	k:Fungi
555	KJ869114;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria poagena	KJ869114;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria poagena (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi
559	SINTAX;k:Fungi	FM180034;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Didymella,s:Didymella fabae (78.1)	k:Fungi	k:Fungi
560	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes	JX076982;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium chrysogenum (87.4)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi
561	SINTAX;k:Fungi	* (*)	k:Fungi	*
